read_id	transcript_id
m54284U_191111_172039/112592348/ccs	transcript_1.known
m54284U_191111_172039/15075264/ccs	transcript_1.known
m54284U_191110_105540/3606477/ccs	transcript_1.known
m54284U_191110_105540/173475498/ccs	transcript_1.known
m54284U_191111_172039/28311740/ccs	transcript_1.known
m54284U_191110_105540/126224854/ccs	transcript_1.known
m54284U_191111_172039/38535688/ccs	transcript_1.known
m54284U_191111_172039/71631113/ccs	transcript_1.known
m54284U_191110_105540/100403751/ccs	transcript_1.known
m54284U_191111_172039/124191113/ccs	transcript_1.known
m54284U_191111_172039/165348252/ccs	transcript_1.known
m54284U_191111_172039/119210396/ccs	transcript_1.known
m54284U_191110_105540/4262521/ccs	transcript_1.known
m54284U_191110_105540/47383419/ccs	transcript_1.known
m54284U_191111_172039/121113427/ccs	transcript_1.known
m54284U_191111_172039/32768911/ccs	transcript_1.known
m54284U_191111_172039/149883358/ccs	transcript_1.known
m54284U_191111_172039/113445725/ccs	transcript_1.known
m54284U_191110_105540/84411120/ccs	transcript_1.known
m54284U_191110_105540/177539108/ccs	transcript_1.known
m54284U_191110_105540/110690724/ccs	transcript_1.known
m54284U_191111_172039/84215746/ccs	transcript_1.known
m54284U_191110_105540/88672933/ccs	transcript_1.known
m54284U_191111_172039/108071288/ccs	transcript_1.known
m54284U_191111_172039/1574986/ccs	transcript_1.known
m54284U_191111_172039/103088491/ccs	transcript_1.known
m54284U_191110_105540/22544938/ccs	transcript_1.known
m54284U_191110_105540/128976365/ccs	transcript_1.known
m54284U_191111_172039/6750970/ccs	transcript_1.known
m54284U_191111_172039/37619240/ccs	transcript_1.known
m54284U_191110_105540/62653604/ccs	transcript_1.known
m54284U_191111_172039/22546803/ccs	transcript_1.known
m54284U_191111_172039/126026971/ccs	transcript_1.known
m54284U_191111_172039/161154461/ccs	transcript_1.known
m54284U_191110_105540/143722366/ccs	transcript_1.known
m54284U_191111_172039/51316936/ccs	transcript_1.known
m54284U_191111_172039/171574642/ccs	transcript_1.known
m54284U_191111_172039/174195806/ccs	transcript_1.known
m54284U_191111_172039/171182810/ccs	transcript_1.known
m54284U_191110_105540/152503885/ccs	transcript_1.known
m54284U_191110_105540/174459354/ccs	transcript_1.known
m54284U_191110_105540/73075321/ccs	transcript_1.known
m54284U_191110_105540/152439187/ccs	transcript_1.known
m54284U_191110_105540/143065154/ccs	transcript_1.known
m54284U_191111_172039/142803969/ccs	transcript_1.known
m54284U_191110_105540/65668123/ccs	transcript_1.known
m54284U_191110_105540/163119671/ccs	transcript_1.known
m54284U_191111_172039/150603217/ccs	transcript_1.known
m54284U_191111_172039/150669879/ccs	transcript_1.known
m54284U_191111_172039/113771357/ccs	transcript_1.known
m54284U_191111_172039/65865212/ccs	transcript_1.known
m54284U_191111_172039/39781017/ccs	transcript_1.known
m54284U_191111_172039/168953883/ccs	transcript_1.known
m54284U_191111_172039/165612238/ccs	transcript_1.known
m54284U_191111_172039/104008066/ccs	transcript_1.known
m54284U_191111_172039/123144765/ccs	transcript_1.known
m54284U_191111_172039/114426528/ccs	transcript_1.known
m54284U_191111_172039/157353340/ccs	transcript_1.known
m54284U_191111_172039/135465424/ccs	transcript_1.known
m54284U_191111_172039/85526577/ccs	transcript_1.known
m54284U_191111_172039/4981762/ccs	transcript_1.known
m54284U_191111_172039/104464398/ccs	transcript_1.known
m54284U_191111_172039/161023660/ccs	transcript_1.known
m54284U_191111_172039/151848945/ccs	transcript_1.known
m54284U_191110_105540/128518599/ccs	transcript_1.known
m54284U_191111_172039/103351421/ccs	transcript_1.known
m54284U_191111_172039/7537867/ccs	transcript_1.known
m54284U_191111_172039/145492828/ccs	transcript_1.known
m54284U_191111_172039/128647547/ccs	transcript_1.known
m54284U_191110_105540/54658089/ccs	transcript_1.known
m54284U_191110_105540/6357709/ccs	transcript_1.known
m54284U_191110_105540/90966591/ccs	transcript_1.known
m54284U_191110_105540/164891268/ccs	transcript_1.known
m54284U_191111_172039/110232866/ccs	transcript_1.known
m54284U_191110_105540/140378295/ccs	transcript_1.known
m54284U_191111_172039/81200302/ccs	transcript_1.known
m54284U_191111_172039/175506090/ccs	transcript_1.known
m54284U_191111_172039/74778480/ccs	transcript_1.known
m54284U_191111_172039/160172180/ccs	transcript_1.known
m54284U_191110_105540/111542935/ccs	transcript_1.known
m54284U_191110_105540/167510133/ccs	transcript_1.known
m54284U_191111_172039/132973510/ccs	transcript_1.known
m54284U_191111_172039/119210903/ccs	transcript_1.known
m54284U_191111_172039/93848072/ccs	transcript_1.known
m54284U_191111_172039/9765355/ccs	transcript_1.known
m54284U_191111_172039/115540774/ccs	transcript_1.known
m54284U_191111_172039/154929273/ccs	transcript_1.known
m54284U_191110_105540/85329470/ccs	transcript_1.known
m54284U_191110_105540/76023460/ccs	transcript_1.known
m54284U_191110_105540/162464690/ccs	transcript_1.known
m54284U_191110_105540/179963621/ccs	transcript_1.known
m54284U_191110_105540/65538634/ccs	transcript_1.known
m54284U_191111_172039/3868412/ccs	transcript_1.known
m54284U_191111_172039/49742288/ccs	transcript_1.known
m54284U_191111_172039/80283558/ccs	transcript_1.known
m54284U_191110_105540/18023365/ccs	transcript_1.known
m54284U_191110_105540/64096946/ccs	transcript_1.known
m54284U_191111_172039/114034949/ccs	transcript_1.known
m54284U_191111_172039/167119492/ccs	transcript_1.known
m54284U_191111_172039/165349341/ccs	transcript_1.known
m54284U_191111_172039/30999616/ccs	transcript_1.known
m54284U_191110_105540/100797075/ccs	transcript_1.known
m54284U_191111_172039/65406954/ccs	transcript_1.known
m54284U_191111_172039/97452398/ccs	transcript_1.known
m54284U_191111_172039/14158676/ccs	transcript_1.known
m54284U_191111_172039/97913013/ccs	transcript_1.known
m54284U_191111_172039/40372948/ccs	transcript_1.known
m54284U_191111_172039/157223164/ccs	transcript_1.known
m54284U_191111_172039/169476272/ccs	transcript_1.known
m54284U_191111_172039/105513177/ccs	transcript_1.known
m54284U_191111_172039/166855713/ccs	transcript_1.known
m54284U_191110_105540/29952082/ccs	transcript_1.known
m54284U_191111_172039/26346002/ccs	transcript_1.known
m54284U_191111_172039/5441959/ccs	transcript_1.known
m54284U_191110_105540/78251100/ccs	transcript_1.known
m54284U_191111_172039/153422414/ccs	transcript_1.known
m54284U_191111_172039/3868166/ccs	transcript_1.known
m54284U_191110_105540/1836103/ccs	transcript_1.known
m54284U_191110_105540/101124588/ccs	transcript_1.known
m54284U_191110_105540/70255236/ccs	transcript_1.known
m54284U_191111_172039/70912346/ccs	transcript_1.known
m54284U_191111_172039/104467149/ccs	transcript_1.known
m54284U_191111_172039/95093136/ccs	transcript_1.known
m54284U_191110_105540/115933243/ccs	transcript_1.known
m54284U_191110_105540/74517067/ccs	transcript_1.known
m54284U_191111_172039/64619272/ccs	transcript_1.known
m54284U_191111_172039/143393588/ccs	transcript_1.known
m54284U_191111_172039/71041919/ccs	transcript_1.known
m54284U_191110_105540/19858916/ccs	transcript_1.known
m54284U_191111_172039/158141274/ccs	transcript_1.known
m54284U_191111_172039/96668497/ccs	transcript_1.known
m54284U_191111_172039/5441119/ccs	transcript_1.known
m54284U_191111_172039/71371395/ccs	transcript_1.known
m54284U_191111_172039/85920323/ccs	transcript_1.known
m54284U_191110_105540/74056189/ccs	transcript_1.known
m54284U_191111_172039/70519401/ccs	transcript_1.known
m54284U_191110_105540/82840319/ccs	transcript_1.known
m54284U_191111_172039/79825245/ccs	transcript_1.known
m54284U_191111_172039/139854625/ccs	transcript_1.known
m54284U_191111_172039/82969786/ccs	transcript_1.known
m54284U_191110_105540/68682253/ccs	transcript_1.known
m54284U_191111_172039/21758626/ccs	transcript_1.known
m54284U_191111_172039/19071423/ccs	transcript_1.known
m54284U_191111_172039/110168455/ccs	transcript_1.known
m54284U_191110_105540/112526376/ccs	transcript_1.known
m54284U_191111_172039/87426841/ccs	transcript_1.known
m54284U_191111_172039/14748434/ccs	transcript_1.known
m54284U_191110_105540/103745971/ccs	transcript_1.known
m54284U_191111_172039/18809677/ccs	transcript_1.known
m54284U_191111_172039/39782593/ccs	transcript_1.known
m54284U_191110_105540/87557806/ccs	transcript_1.known
m54284U_191111_172039/788890/ccs	transcript_1.known
m54284U_191110_105540/89850757/ccs	transcript_1.known
m54284U_191110_105540/50332841/ccs	transcript_1.known
m54284U_191111_172039/137889869/ccs	transcript_1.known
m54284U_191111_172039/37421707/ccs	transcript_1.known
m54284U_191111_172039/131399973/ccs	transcript_1.known
m54284U_191110_105540/97387633/ccs	transcript_1.known
m54284U_191110_105540/11797995/ccs	transcript_1.known
m54284U_191111_172039/138347172/ccs	transcript_1.known
m54284U_191111_172039/59967684/ccs	transcript_1.known
m54284U_191110_105540/85525920/ccs	transcript_1.known
m54284U_191111_172039/19990029/ccs	transcript_1.known
m54284U_191111_172039/177015485/ccs	transcript_1.known
m54284U_191110_105540/97519929/ccs	transcript_1.known
m54284U_191111_172039/80677622/ccs	transcript_1.known
m54284U_191111_172039/128254260/ccs	transcript_1.known
m54284U_191110_105540/117964996/ccs	transcript_1.known
m54284U_191111_172039/45940805/ccs	transcript_1.known
m54284U_191110_105540/93193958/ccs	transcript_1.known
m54284U_191110_105540/85918716/ccs	transcript_1.known
m54284U_191111_172039/6095772/ccs	transcript_1.known
m54284U_191110_105540/95224179/ccs	transcript_1.known
m54284U_191110_105540/107414788/ccs	transcript_1.known
m54284U_191110_105540/168363589/ccs	transcript_1.known
m54284U_191110_105540/61604939/ccs	transcript_1.known
m54284U_191111_172039/161416141/ccs	transcript_1.known
m54284U_191111_172039/1116308/ccs	transcript_1.known
m54284U_191110_105540/142149099/ccs	transcript_1.known
m54284U_191111_172039/147720925/ccs	transcript_1.known
m54284U_191111_172039/122751757/ccs	transcript_1.known
m54284U_191111_172039/29689221/ccs	transcript_1.known
m54284U_191111_172039/169542530/ccs	transcript_1.known
m54284U_191111_172039/71043529/ccs	transcript_1.known
m54284U_191111_172039/39717141/ccs	transcript_1.known
m54284U_191111_172039/65603266/ccs	transcript_1.known
m54284U_191110_105540/178520637/ccs	transcript_1.known
m54284U_191111_172039/25887329/ccs	transcript_1.known
m54284U_191111_172039/147521706/ccs	transcript_1.known
m54284U_191111_172039/158794676/ccs	transcript_1.known
m54284U_191110_105540/53348675/ccs	transcript_1.known
m54284U_191111_172039/24117519/ccs	transcript_1.known
m54284U_191110_105540/77334886/ccs	transcript_1.known
m54284U_191111_172039/97453261/ccs	transcript_1.known
m54284U_191111_172039/124649650/ccs	transcript_1.known
m54284U_191111_172039/164694283/ccs	transcript_1.known
m54284U_191110_105540/69665970/ccs	transcript_1.known
m54284U_191111_172039/51251668/ccs	transcript_1.known
m54284U_191111_172039/133302692/ccs	transcript_1.known
m54284U_191111_172039/73597783/ccs	transcript_1.known
m54284U_191110_105540/69143125/ccs	transcript_1.known
m54284U_191111_172039/171509212/ccs	transcript_1.known
m54284U_191111_172039/176162990/ccs	transcript_1.known
m54284U_191110_105540/50726395/ccs	transcript_1.known
m54284U_191111_172039/84542426/ccs	transcript_1.known
m54284U_191111_172039/54593740/ccs	transcript_1.known
m54284U_191111_172039/87230643/ccs	transcript_1.known
m54284U_191111_172039/176031277/ccs	transcript_1.known
m54284U_191111_172039/37355842/ccs	transcript_1.known
m54284U_191111_172039/35062397/ccs	transcript_1.known
m54284U_191111_172039/5835146/ccs	transcript_1.known
m54284U_191111_172039/77007114/ccs	transcript_1.known
m54284U_191111_172039/96995576/ccs	transcript_1.known
m54284U_191111_172039/6751576/ccs	transcript_1.known
m54284U_191110_105540/122293049/ccs	transcript_1.known
m54284U_191111_172039/120260956/ccs	transcript_1.known
m54284U_191111_172039/50724893/ccs	transcript_1.known
m54284U_191111_172039/107675727/ccs	transcript_1.known
m54284U_191110_105540/66390034/ccs	transcript_1.known
m54284U_191110_105540/107873810/ccs	transcript_1.known
m54284U_191111_172039/75366427/ccs	transcript_1.known
m54284U_191111_172039/163317925/ccs	transcript_1.known
m54284U_191110_105540/67896325/ccs	transcript_1.known
m54284U_191110_105540/80218053/ccs	transcript_1.known
m54284U_191110_105540/125830886/ccs	transcript_1.known
m54284U_191111_172039/24445906/ccs	transcript_1.known
m54284U_191111_172039/526202/ccs	transcript_1.known
m54284U_191111_172039/19466863/ccs	transcript_1.known
m54284U_191111_172039/142869136/ccs	transcript_1.known
m54284U_191111_172039/121768360/ccs	transcript_1.known
m54284U_191111_172039/142935210/ccs	transcript_1.known
m54284U_191111_172039/29164255/ccs	transcript_1.known
m54284U_191111_172039/23332908/ccs	transcript_1.known
m54284U_191110_105540/165808368/ccs	transcript_1.known
m54284U_191111_172039/104662603/ccs	transcript_1.known
m54284U_191111_172039/55837765/ccs	transcript_1.known
m54284U_191111_172039/94700238/ccs	transcript_1.known
m54284U_191110_105540/72352977/ccs	transcript_1.known
m54284U_191111_172039/5376562/ccs	transcript_1.known
m54284U_191111_172039/56427496/ccs	transcript_1.known
m54284U_191111_172039/110364118/ccs	transcript_1.known
m54284U_191110_105540/14614842/ccs	transcript_1.known
m54284U_191111_172039/177538251/ccs	transcript_1.known
m54284U_191111_172039/82970503/ccs	transcript_1.known
m54284U_191111_172039/68813356/ccs	transcript_1.known
m54284U_191111_172039/134808982/ccs	transcript_1.known
m54284U_191110_105540/149358987/ccs	transcript_1.known
m54284U_191111_172039/130877093/ccs	transcript_1.known
m54284U_191110_105540/143065155/ccs	transcript_1.known
m54284U_191111_172039/116000583/ccs	transcript_1.known
m54284U_191111_172039/27986332/ccs	transcript_1.known
m54284U_191110_105540/3867753/ccs	transcript_1.known
m54284U_191111_172039/110755905/ccs	transcript_1.known
m54284U_191111_172039/40962286/ccs	transcript_1.known
m54284U_191110_105540/153551042/ccs	transcript_1.known
m54284U_191111_172039/47841797/ccs	transcript_1.known
m54284U_191111_172039/168363744/ccs	transcript_1.known
m54284U_191111_172039/106955434/ccs	transcript_1.known
m54284U_191110_105540/42010160/ccs	transcript_1.known
m54284U_191111_172039/88015610/ccs	transcript_1.known
m54284U_191111_172039/119014152/ccs	transcript_1.known
m54284U_191110_105540/155911086/ccs	transcript_1.known
m54284U_191110_105540/116655798/ccs	transcript_1.known
m54284U_191111_172039/152961540/ccs	transcript_1.known
m54284U_191110_105540/30935312/ccs	transcript_1.known
m54284U_191111_172039/125700354/ccs	transcript_1.known
m54284U_191111_172039/91293846/ccs	transcript_1.known
m54284U_191111_172039/102106046/ccs	transcript_1.known
m54284U_191111_172039/75956259/ccs	transcript_1.known
m54284U_191111_172039/154797216/ccs	transcript_1.known
m54284U_191110_105540/68355126/ccs	transcript_1.known
m54284U_191111_172039/59900951/ccs	transcript_1.known
m54284U_191110_105540/112462617/ccs	transcript_1.known
m54284U_191110_105540/113314165/ccs	transcript_1.known
m54284U_191110_105540/115867718/ccs	transcript_1.known
m54284U_191110_105540/15598997/ccs	transcript_1.known
m54284U_191111_172039/89915672/ccs	transcript_1.known
m54284U_191110_105540/46402118/ccs	transcript_1.known
m54284U_191111_172039/8258630/ccs	transcript_1.known
m54284U_191111_172039/2557917/ccs	transcript_1.known
m54284U_191111_172039/100796648/ccs	transcript_1.known
m54284U_191111_172039/102501137/ccs	transcript_1.known
m54284U_191111_172039/16451355/ccs	transcript_1.known
m54284U_191110_105540/93062823/ccs	transcript_1.known
m54284U_191111_172039/147456438/ccs	transcript_1.known
m54284U_191111_172039/180554100/ccs	transcript_1.known
m54284U_191111_172039/124650949/ccs	transcript_1.known
m54284U_191110_105540/4000486/ccs	transcript_1.known
m54284U_191111_172039/57475979/ccs	transcript_1.known
m54284U_191111_172039/70713883/ccs	transcript_1.known
m54284U_191110_105540/34145077/ccs	transcript_1.known
m54284U_191111_172039/130877545/ccs	transcript_1.known
m54284U_191111_172039/57737897/ccs	transcript_1.known
m54284U_191111_172039/113707639/ccs	transcript_1.known
m54284U_191111_172039/150603785/ccs	transcript_1.known
m54284U_191111_172039/84476366/ccs	transcript_1.known
m54284U_191110_105540/113641945/ccs	transcript_1.known
m54284U_191110_105540/133499607/ccs	transcript_1.known
m54284U_191111_172039/85001859/ccs	transcript_1.known
m54284U_191111_172039/8519805/ccs	transcript_1.known
m54284U_191111_172039/133237481/ccs	transcript_1.known
m54284U_191110_105540/51971562/ccs	transcript_1.known
m54284U_191110_105540/108790095/ccs	transcript_1.known
m54284U_191110_105540/3278063/ccs	transcript_1.known
m54284U_191110_105540/115147360/ccs	transcript_1.known
m54284U_191111_172039/103220716/ccs	transcript_1.known
m54284U_191111_172039/121832878/ccs	transcript_1.known
m54284U_191110_105540/44829474/ccs	transcript_1.known
m54284U_191110_105540/156305465/ccs	transcript_1.known
m54284U_191110_105540/20186553/ccs	transcript_1.known
m54284U_191111_172039/3539713/ccs	transcript_1.known
m54284U_191111_172039/9832364/ccs	transcript_1.known
m54284U_191110_105540/22873162/ccs	transcript_1.known
m54284U_191110_105540/175441555/ccs	transcript_1.known
m54284U_191111_172039/7669307/ccs	transcript_1.known
m54284U_191111_172039/76546049/ccs	transcript_1.known
m54284U_191111_172039/78577968/ccs	transcript_1.known
m54284U_191111_172039/154274462/ccs	transcript_1.known
m54284U_191111_172039/180029338/ccs	transcript_1.known
m54284U_191111_172039/166330408/ccs	transcript_1.known
m54284U_191110_105540/96405323/ccs	transcript_1.known
m54284U_191110_105540/72746568/ccs	transcript_1.known
m54284U_191110_105540/40045038/ccs	transcript_1.known
m54284U_191111_172039/7342308/ccs	transcript_1.known
m54284U_191111_172039/19203617/ccs	transcript_1.known
m54284U_191111_172039/77595856/ccs	transcript_1.known
m54284U_191110_105540/153815273/ccs	transcript_1.known
m54284U_191111_172039/28901682/ccs	transcript_1.known
m54284U_191111_172039/163709064/ccs	transcript_1.known
m54284U_191110_105540/37159747/ccs	transcript_1.known
m54284U_191111_172039/165218957/ccs	transcript_1.known
m54284U_191111_172039/56033535/ccs	transcript_1.known
m54284U_191110_105540/112331073/ccs	transcript_1.known
m54284U_191111_172039/89852412/ccs	transcript_1.known
m54284U_191111_172039/7013441/ccs	transcript_1.known
m54284U_191111_172039/55443517/ccs	transcript_1.known
m54284U_191111_172039/43909389/ccs	transcript_1.known
m54284U_191111_172039/65602024/ccs	transcript_1.known
m54284U_191111_172039/123210325/ccs	transcript_1.known
m54284U_191110_105540/69076786/ccs	transcript_1.known
m54284U_191111_172039/172950048/ccs	transcript_1.known
m54284U_191110_105540/57607043/ccs	transcript_1.known
m54284U_191110_105540/114296263/ccs	transcript_1.known
m54284U_191110_105540/9240778/ccs	transcript_1.known
m54284U_191111_172039/76680010/ccs	transcript_1.known
m54284U_191111_172039/27003335/ccs	transcript_1.known
m54284U_191111_172039/169215773/ccs	transcript_1.known
m54284U_191111_172039/6686761/ccs	transcript_1.known
m54284U_191110_105540/36242893/ccs	transcript_1.known
m54284U_191111_172039/143723260/ccs	transcript_1.known
m54284U_191111_172039/8519761/ccs	transcript_1.known
m54284U_191111_172039/36636644/ccs	transcript_1.known
m54284U_191111_172039/124193013/ccs	transcript_1.known
m54284U_191110_105540/147914827/ccs	transcript_1.known
m54284U_191111_172039/77859534/ccs	transcript_1.known
m54284U_191110_105540/38406673/ccs	transcript_1.known
m54284U_191111_172039/15991803/ccs	transcript_1.known
m54284U_191111_172039/67701453/ccs	transcript_1.known
m54284U_191111_172039/64226118/ccs	transcript_1.known
m54284U_191111_172039/86772416/ccs	transcript_1.known
m54284U_191111_172039/70582896/ccs	transcript_1.known
m54284U_191111_172039/152700095/ccs	transcript_1.known
m54284U_191111_172039/102105959/ccs	transcript_1.known
m54284U_191110_105540/67831110/ccs	transcript_1.known
m54284U_191111_172039/130812494/ccs	transcript_1.known
m54284U_191110_105540/853443/ccs	transcript_1.known
m54284U_191111_172039/42468807/ccs	transcript_1.known
m54284U_191111_172039/81527094/ccs	transcript_1.known
m54284U_191111_172039/166790418/ccs	transcript_1.known
m54284U_191111_172039/9176048/ccs	transcript_1.known
m54284U_191111_172039/111871823/ccs	transcript_1.known
m54284U_191111_172039/149554045/ccs	transcript_1.known
m54284U_191111_172039/11470568/ccs	transcript_1.known
m54284U_191111_172039/56429267/ccs	transcript_1.known
m54284U_191110_105540/148178419/ccs	transcript_1.known
m54284U_191111_172039/9242408/ccs	transcript_1.known
m54284U_191111_172039/26018952/ccs	transcript_1.known
m54284U_191110_105540/103680623/ccs	transcript_1.known
m54284U_191111_172039/50333592/ccs	transcript_1.known
m54284U_191111_172039/179831843/ccs	transcript_1.known
m54284U_191111_172039/65208855/ccs	transcript_1.known
m54284U_191111_172039/176883573/ccs	transcript_1.known
m54284U_191111_172039/124453904/ccs	transcript_1.known
m54284U_191110_105540/119930913/ccs	transcript_1.known
m54284U_191110_105540/180355699/ccs	transcript_1.known
m54284U_191110_105540/2425866/ccs	transcript_1.known
m54284U_191111_172039/29624732/ccs	transcript_1.known
m54284U_191110_105540/54133943/ccs	transcript_1.known
m54284U_191111_172039/23988255/ccs	transcript_1.known
m54284U_191111_172039/166200843/ccs	transcript_1.known
m54284U_191111_172039/115737108/ccs	transcript_1.known
m54284U_191111_172039/163121292/ccs	transcript_1.known
m54284U_191110_105540/127533178/ccs	transcript_1.known
m54284U_191111_172039/32180227/ccs	transcript_1.known
m54284U_191111_172039/140771988/ccs	transcript_1.known
m54284U_191111_172039/128386733/ccs	transcript_1.known
m54284U_191111_172039/134612835/ccs	transcript_1.known
m54284U_191110_105540/28248184/ccs	transcript_1.known
m54284U_191111_172039/178323943/ccs	transcript_1.known
m54284U_191111_172039/20972562/ccs	transcript_1.known
m54284U_191110_105540/43387374/ccs	transcript_1.known
m54284U_191110_105540/175113519/ccs	transcript_1.known
m54284U_191111_172039/1443711/ccs	transcript_1.known
m54284U_191111_172039/179831390/ccs	transcript_1.known
m54284U_191110_105540/90243684/ccs	transcript_1.known
m54284U_191111_172039/171574577/ccs	transcript_1.known
m54284U_191111_172039/142214056/ccs	transcript_1.known
m54284U_191110_105540/70059918/ccs	transcript_1.known
m54284U_191111_172039/50332177/ccs	transcript_1.known
m54284U_191110_105540/16452082/ccs	transcript_1.known
m54284U_191111_172039/788036/ccs	transcript_1.known
m54284U_191110_105540/120457392/ccs	transcript_1.known
m54284U_191111_172039/38863795/ccs	transcript_1.known
m54284U_191111_172039/138215565/ccs	transcript_1.known
m54284U_191110_105540/49676430/ccs	transcript_1.known
m54284U_191111_172039/38209979/ccs	transcript_1.known
m54284U_191111_172039/98240051/ccs	transcript_1.known
m54284U_191111_172039/71107619/ccs	transcript_1.known
m54284U_191110_105540/48564353/ccs	transcript_1.known
m54284U_191111_172039/55905040/ccs	transcript_1.known
m54284U_191111_172039/103680472/ccs	transcript_1.known
m54284U_191111_172039/122751079/ccs	transcript_1.known
m54284U_191111_172039/121504137/ccs	transcript_1.known
m54284U_191111_172039/109644577/ccs	transcript_1.known
m54284U_191111_172039/63963750/ccs	transcript_1.known
m54284U_191111_172039/62130941/ccs	transcript_1.known
m54284U_191111_172039/87360368/ccs	transcript_1.known
m54284U_191111_172039/100010844/ccs	transcript_1.known
m54284U_191110_105540/98371029/ccs	transcript_1.known
m54284U_191111_172039/104532206/ccs	transcript_1.known
m54284U_191111_172039/157483378/ccs	transcript_1.known
m54284U_191111_172039/26936442/ccs	transcript_1.known
m54284U_191110_105540/115278873/ccs	transcript_1.known
m54284U_191111_172039/106105379/ccs	transcript_1.known
m54284U_191110_105540/164234349/ccs	transcript_1.known
m54284U_191111_172039/180224716/ccs	transcript_1.known
m54284U_191110_105540/31786195/ccs	transcript_1.known
m54284U_191111_172039/52036174/ccs	transcript_1.known
m54284U_191111_172039/105055184/ccs	transcript_1.known
m54284U_191111_172039/19663078/ccs	transcript_1.known
m54284U_191110_105540/64161201/ccs	transcript_1.known
m54284U_191110_105540/177211142/ccs	transcript_1.known
m54284U_191111_172039/164561657/ccs	transcript_1.known
m54284U_191111_172039/113573894/ccs	transcript_1.known
m54284U_191111_172039/167510777/ccs	transcript_1.known
m54284U_191111_172039/17367505/ccs	transcript_1.known
m54284U_191110_105540/52890143/ccs	transcript_1.known
m54284U_191111_172039/149555882/ccs	transcript_1.known
m54284U_191110_105540/113707683/ccs	transcript_1.known
m54284U_191111_172039/74121781/ccs	transcript_1.known
m54284U_191110_105540/174064900/ccs	transcript_1.known
m54284U_191110_105540/152568840/ccs	transcript_1.known
m54284U_191111_172039/95749347/ccs	transcript_1.known
